filename,num_players,num_messages_sent,turns
real_data/number_of_messages_experiment_1512671534.txt,11,724,66
real_data/number_of_messages_experiment_1512671534.txt,11,655,66
real_data/number_of_messages_experiment_1512671534.txt,11,705,66
real_data/number_of_messages_experiment_1512671534.txt,11,735,66
real_data/number_of_messages_experiment_1512671534.txt,11,655,66
real_data/number_of_messages_experiment_1512671534.txt,11,675,66
real_data/number_of_messages_experiment_1512671534.txt,11,695,66
real_data/number_of_messages_experiment_1512671534.txt,11,705,66
real_data/number_of_messages_experiment_1512671534.txt,11,655,66
real_data/number_of_messages_experiment_1512671534.txt,11,725,66
real_data/number_of_messages_experiment_1512671534.txt,12,643,59
real_data/number_of_messages_experiment_1512671534.txt,12,730,59
real_data/number_of_messages_experiment_1512671534.txt,12,720,59
real_data/number_of_messages_experiment_1512671534.txt,12,665,59
real_data/number_of_messages_experiment_1512671534.txt,12,665,59
real_data/number_of_messages_experiment_1512671534.txt,12,533,59
real_data/number_of_messages_experiment_1512671534.txt,12,720,59
real_data/number_of_messages_experiment_1512671534.txt,12,555,59
real_data/number_of_messages_experiment_1512671534.txt,12,610,59
real_data/number_of_messages_experiment_1512671534.txt,12,709,59
real_data/number_of_messages_experiment_1512671534.txt,12,621,59
real_data/number_of_messages_experiment_1512671534.txt,12,753,59
real_data/number_of_messages_experiment_1512671534.txt,13,977,77
real_data/number_of_messages_experiment_1512671534.txt,13,929,77
real_data/number_of_messages_experiment_1512671534.txt,13,905,77
real_data/number_of_messages_experiment_1512671534.txt,13,1013,77
real_data/number_of_messages_experiment_1512671534.txt,13,953,77
real_data/number_of_messages_experiment_1512671534.txt,13,989,77
real_data/number_of_messages_experiment_1512671534.txt,13,1085,77
real_data/number_of_messages_experiment_1512671534.txt,13,1025,77
real_data/number_of_messages_experiment_1512671534.txt,13,941,77
real_data/number_of_messages_experiment_1512671534.txt,13,917,77
real_data/number_of_messages_experiment_1512671534.txt,13,1025,77
real_data/number_of_messages_experiment_1512671534.txt,13,941,77
real_data/number_of_messages_experiment_1512671534.txt,13,1000,77
real_data/number_of_messages_experiment_1512671534.txt,14,616,46
real_data/number_of_messages_experiment_1512671534.txt,14,551,46
real_data/number_of_messages_experiment_1512671534.txt,14,447,46
real_data/number_of_messages_experiment_1512671534.txt,14,486,46
real_data/number_of_messages_experiment_1512671534.txt,14,512,46
real_data/number_of_messages_experiment_1512671534.txt,14,434,46
real_data/number_of_messages_experiment_1512671534.txt,14,434,46
real_data/number_of_messages_experiment_1512671534.txt,14,473,46
real_data/number_of_messages_experiment_1512671534.txt,14,486,46
real_data/number_of_messages_experiment_1512671534.txt,14,499,46
real_data/number_of_messages_experiment_1512671534.txt,14,563,46
real_data/number_of_messages_experiment_1512671534.txt,14,421,46
real_data/number_of_messages_experiment_1512671534.txt,14,395,46
real_data/number_of_messages_experiment_1512671534.txt,14,512,46
real_data/number_of_messages_experiment_1512671534.txt,15,957,77
real_data/number_of_messages_experiment_1512671534.txt,15,831,77
real_data/number_of_messages_experiment_1512671534.txt,15,985,77
real_data/number_of_messages_experiment_1512671534.txt,15,873,77
real_data/number_of_messages_experiment_1512671534.txt,15,943,77
real_data/number_of_messages_experiment_1512671534.txt,15,873,77
real_data/number_of_messages_experiment_1512671534.txt,15,957,77
real_data/number_of_messages_experiment_1512671534.txt,15,1097,77
real_data/number_of_messages_experiment_1512671534.txt,15,1054,77
real_data/number_of_messages_experiment_1512671534.txt,15,915,77
real_data/number_of_messages_experiment_1512671534.txt,15,929,77
real_data/number_of_messages_experiment_1512671534.txt,15,761,77
real_data/number_of_messages_experiment_1512671534.txt,15,999,77
real_data/number_of_messages_experiment_1512671534.txt,15,943,77
real_data/number_of_messages_experiment_1512671534.txt,15,957,77
real_data/number_of_messages_experiment_1512671534.txt,16,1340,77
real_data/number_of_messages_experiment_1512671534.txt,16,1265,77
real_data/number_of_messages_experiment_1512671534.txt,16,1310,77
real_data/number_of_messages_experiment_1512671534.txt,16,1190,77
real_data/number_of_messages_experiment_1512671534.txt,16,1145,77
real_data/number_of_messages_experiment_1512671534.txt,16,1265,77
real_data/number_of_messages_experiment_1512671534.txt,16,1235,77
real_data/number_of_messages_experiment_1512671534.txt,16,1040,77
real_data/number_of_messages_experiment_1512671534.txt,16,1310,77
real_data/number_of_messages_experiment_1512671534.txt,16,1310,77
real_data/number_of_messages_experiment_1512671534.txt,16,1265,77
real_data/number_of_messages_experiment_1512671534.txt,16,1355,77
real_data/number_of_messages_experiment_1512671534.txt,16,1295,77
real_data/number_of_messages_experiment_1512671534.txt,16,1250,77
real_data/number_of_messages_experiment_1512671534.txt,16,1370,77
real_data/number_of_messages_experiment_1512671534.txt,16,1444,77
real_data/number_of_messages_experiment_1512671534.txt,17,1461,96
real_data/number_of_messages_experiment_1512671534.txt,17,1492,96
real_data/number_of_messages_experiment_1512671534.txt,17,1621,96
real_data/number_of_messages_experiment_1512671534.txt,17,1445,96
real_data/number_of_messages_experiment_1512671534.txt,17,1557,96
real_data/number_of_messages_experiment_1512671534.txt,17,1445,96
real_data/number_of_messages_experiment_1512671534.txt,17,1525,96
real_data/number_of_messages_experiment_1512671534.txt,17,1493,96
real_data/number_of_messages_experiment_1512671534.txt,17,1541,96
real_data/number_of_messages_experiment_1512671534.txt,17,1477,96
real_data/number_of_messages_experiment_1512671534.txt,17,1557,96
real_data/number_of_messages_experiment_1512671534.txt,17,1333,96
real_data/number_of_messages_experiment_1512671534.txt,17,1445,96
real_data/number_of_messages_experiment_1512671534.txt,17,1301,96
real_data/number_of_messages_experiment_1512671534.txt,17,1349,96
real_data/number_of_messages_experiment_1512671534.txt,17,1589,96
real_data/number_of_messages_experiment_1512671534.txt,17,1477,96
real_data/number_of_messages_experiment_1512671534.txt,18,1331,74
real_data/number_of_messages_experiment_1512671534.txt,18,1161,74
real_data/number_of_messages_experiment_1512671534.txt,18,1025,74
real_data/number_of_messages_experiment_1512671534.txt,18,1161,74
real_data/number_of_messages_experiment_1512671534.txt,18,1144,74
real_data/number_of_messages_experiment_1512671534.txt,18,1076,74
real_data/number_of_messages_experiment_1512671534.txt,18,1246,74
real_data/number_of_messages_experiment_1512671534.txt,18,1195,74
real_data/number_of_messages_experiment_1512671534.txt,18,1195,74
real_data/number_of_messages_experiment_1512671534.txt,18,1093,74
real_data/number_of_messages_experiment_1512671534.txt,18,1025,74
real_data/number_of_messages_experiment_1512671534.txt,18,1212,74
real_data/number_of_messages_experiment_1512671534.txt,18,1059,74
real_data/number_of_messages_experiment_1512671534.txt,18,1296,74
real_data/number_of_messages_experiment_1512671534.txt,18,1195,74
real_data/number_of_messages_experiment_1512671534.txt,18,1059,74
real_data/number_of_messages_experiment_1512671534.txt,18,1161,74
real_data/number_of_messages_experiment_1512671534.txt,18,1144,74
real_data/number_of_messages_experiment_1512671534.txt,19,1625,104
real_data/number_of_messages_experiment_1512671534.txt,19,1607,104
real_data/number_of_messages_experiment_1512671534.txt,19,1786,104
real_data/number_of_messages_experiment_1512671534.txt,19,1607,104
real_data/number_of_messages_experiment_1512671534.txt,19,1679,104
real_data/number_of_messages_experiment_1512671534.txt,19,1499,104
real_data/number_of_messages_experiment_1512671534.txt,19,1589,104
real_data/number_of_messages_experiment_1512671534.txt,19,1643,104
real_data/number_of_messages_experiment_1512671534.txt,19,1625,104
real_data/number_of_messages_experiment_1512671534.txt,19,1697,104
real_data/number_of_messages_experiment_1512671534.txt,19,1553,104
real_data/number_of_messages_experiment_1512671534.txt,19,1589,104
real_data/number_of_messages_experiment_1512671534.txt,19,1823,104
real_data/number_of_messages_experiment_1512671534.txt,19,1733,104
real_data/number_of_messages_experiment_1512671534.txt,19,1643,104
real_data/number_of_messages_experiment_1512671534.txt,19,1607,104
real_data/number_of_messages_experiment_1512671534.txt,19,1589,104
real_data/number_of_messages_experiment_1512671534.txt,19,1535,104
real_data/number_of_messages_experiment_1512671534.txt,19,1679,104
real_data/number_of_messages_experiment_1512671534.txt,20,1544,90
real_data/number_of_messages_experiment_1512671534.txt,20,1373,90
real_data/number_of_messages_experiment_1512671534.txt,20,1449,90
real_data/number_of_messages_experiment_1512671534.txt,20,1297,90
real_data/number_of_messages_experiment_1512671534.txt,20,1259,90
real_data/number_of_messages_experiment_1512671534.txt,20,1487,90
real_data/number_of_messages_experiment_1512671534.txt,20,1354,90
real_data/number_of_messages_experiment_1512671534.txt,20,1468,90
real_data/number_of_messages_experiment_1512671534.txt,20,1601,90
real_data/number_of_messages_experiment_1512671534.txt,20,1430,90
real_data/number_of_messages_experiment_1512671534.txt,20,1525,90
real_data/number_of_messages_experiment_1512671534.txt,20,1506,90
real_data/number_of_messages_experiment_1512671534.txt,20,1449,90
real_data/number_of_messages_experiment_1512671534.txt,20,1544,90
real_data/number_of_messages_experiment_1512671534.txt,20,1373,90
real_data/number_of_messages_experiment_1512671534.txt,20,1544,90
real_data/number_of_messages_experiment_1512671534.txt,20,1563,90
real_data/number_of_messages_experiment_1512671534.txt,20,1240,90
real_data/number_of_messages_experiment_1512671534.txt,20,1733,90
real_data/number_of_messages_experiment_1512671534.txt,20,1354,90
real_data/number_of_messages_experiment_1512732221.txt,2,114,56
real_data/number_of_messages_experiment_1512732221.txt,2,114,56
real_data/number_of_messages_experiment_1512732221.txt,3,82,29
real_data/number_of_messages_experiment_1512732221.txt,3,109,29
real_data/number_of_messages_experiment_1512732221.txt,3,93,29
real_data/number_of_messages_experiment_1512732221.txt,4,197,44
real_data/number_of_messages_experiment_1512732221.txt,4,189,44
real_data/number_of_messages_experiment_1512732221.txt,4,183,44
real_data/number_of_messages_experiment_1512732221.txt,4,192,44
real_data/number_of_messages_experiment_1512732221.txt,5,119,30
real_data/number_of_messages_experiment_1512732221.txt,5,119,30
real_data/number_of_messages_experiment_1512732221.txt,5,119,30
real_data/number_of_messages_experiment_1512732221.txt,5,147,30
real_data/number_of_messages_experiment_1512732221.txt,5,178,30
real_data/number_of_messages_experiment_1512732221.txt,6,360,63
real_data/number_of_messages_experiment_1512732221.txt,6,370,63
real_data/number_of_messages_experiment_1512732221.txt,6,375,63
real_data/number_of_messages_experiment_1512732221.txt,6,369,63
real_data/number_of_messages_experiment_1512732221.txt,6,370,63
real_data/number_of_messages_experiment_1512732221.txt,6,375,63
real_data/number_of_messages_experiment_1512732221.txt,7,239,34
real_data/number_of_messages_experiment_1512732221.txt,7,173,34
real_data/number_of_messages_experiment_1512732221.txt,7,166,34
real_data/number_of_messages_experiment_1512732221.txt,7,191,34
real_data/number_of_messages_experiment_1512732221.txt,7,245,34
real_data/number_of_messages_experiment_1512732221.txt,7,221,34
real_data/number_of_messages_experiment_1512732221.txt,7,221,34
real_data/number_of_messages_experiment_1512732221.txt,8,257,40
real_data/number_of_messages_experiment_1512732221.txt,8,257,40
real_data/number_of_messages_experiment_1512732221.txt,8,313,40
real_data/number_of_messages_experiment_1512732221.txt,8,257,40
real_data/number_of_messages_experiment_1512732221.txt,8,355,40
real_data/number_of_messages_experiment_1512732221.txt,8,278,40
real_data/number_of_messages_experiment_1512732221.txt,8,326,40
real_data/number_of_messages_experiment_1512732221.txt,8,341,40
real_data/number_of_messages_experiment_1512732221.txt,9,403,56
real_data/number_of_messages_experiment_1512732221.txt,9,459,56
real_data/number_of_messages_experiment_1512732221.txt,9,498,56
real_data/number_of_messages_experiment_1512732221.txt,9,347,56
real_data/number_of_messages_experiment_1512732221.txt,9,395,56
real_data/number_of_messages_experiment_1512732221.txt,9,403,56
real_data/number_of_messages_experiment_1512732221.txt,9,459,56
real_data/number_of_messages_experiment_1512732221.txt,9,443,56
real_data/number_of_messages_experiment_1512732221.txt,9,507,56
real_data/number_of_messages_experiment_1512732221.txt,10,968,107
real_data/number_of_messages_experiment_1512732221.txt,10,1004,107
real_data/number_of_messages_experiment_1512732221.txt,10,1058,107
real_data/number_of_messages_experiment_1512732221.txt,10,1040,107
real_data/number_of_messages_experiment_1512732221.txt,10,1067,107
real_data/number_of_messages_experiment_1512732221.txt,10,1102,107
real_data/number_of_messages_experiment_1512732221.txt,10,950,107
real_data/number_of_messages_experiment_1512732221.txt,10,1103,107
real_data/number_of_messages_experiment_1512732221.txt,10,923,107
real_data/number_of_messages_experiment_1512732221.txt,10,1013,107
real_data/number_of_messages_experiment_1512732221.txt,11,755,69
real_data/number_of_messages_experiment_1512732221.txt,11,605,69
real_data/number_of_messages_experiment_1512732221.txt,11,775,69
real_data/number_of_messages_experiment_1512732221.txt,11,685,69
real_data/number_of_messages_experiment_1512732221.txt,11,725,69
real_data/number_of_messages_experiment_1512732221.txt,11,765,69
real_data/number_of_messages_experiment_1512732221.txt,11,725,69
real_data/number_of_messages_experiment_1512732221.txt,11,815,69
real_data/number_of_messages_experiment_1512732221.txt,11,625,69
real_data/number_of_messages_experiment_1512732221.txt,11,814,69
real_data/number_of_messages_experiment_1512732221.txt,11,835,69
real_data/number_of_messages_experiment_1512732221.txt,12,1105,97
real_data/number_of_messages_experiment_1512732221.txt,12,1127,97
real_data/number_of_messages_experiment_1512732221.txt,12,1148,97
real_data/number_of_messages_experiment_1512732221.txt,12,1204,97
real_data/number_of_messages_experiment_1512732221.txt,12,1149,97
real_data/number_of_messages_experiment_1512732221.txt,12,1127,97
real_data/number_of_messages_experiment_1512732221.txt,12,1050,97
real_data/number_of_messages_experiment_1512732221.txt,12,1138,97
real_data/number_of_messages_experiment_1512732221.txt,12,1105,97
real_data/number_of_messages_experiment_1512732221.txt,12,1215,97
real_data/number_of_messages_experiment_1512732221.txt,12,1149,97
real_data/number_of_messages_experiment_1512732221.txt,12,1039,97
real_data/number_of_messages_experiment_1512732221.txt,13,989,81
real_data/number_of_messages_experiment_1512732221.txt,13,953,81
real_data/number_of_messages_experiment_1512732221.txt,13,1037,81
real_data/number_of_messages_experiment_1512732221.txt,13,965,81
real_data/number_of_messages_experiment_1512732221.txt,13,857,81
real_data/number_of_messages_experiment_1512732221.txt,13,977,81
real_data/number_of_messages_experiment_1512732221.txt,13,1025,81
real_data/number_of_messages_experiment_1512732221.txt,13,1013,81
real_data/number_of_messages_experiment_1512732221.txt,13,1133,81
real_data/number_of_messages_experiment_1512732221.txt,13,905,81
real_data/number_of_messages_experiment_1512732221.txt,13,1001,81
real_data/number_of_messages_experiment_1512732221.txt,13,1000,81
real_data/number_of_messages_experiment_1512732221.txt,13,1001,81
real_data/number_of_messages_experiment_1512732221.txt,14,720,47
real_data/number_of_messages_experiment_1512732221.txt,14,733,47
real_data/number_of_messages_experiment_1512732221.txt,14,707,47
real_data/number_of_messages_experiment_1512732221.txt,14,798,47
real_data/number_of_messages_experiment_1512732221.txt,14,642,47
real_data/number_of_messages_experiment_1512732221.txt,14,460,47
real_data/number_of_messages_experiment_1512732221.txt,14,733,47
real_data/number_of_messages_experiment_1512732221.txt,14,733,47
real_data/number_of_messages_experiment_1512732221.txt,14,681,47
real_data/number_of_messages_experiment_1512732221.txt,14,694,47
real_data/number_of_messages_experiment_1512732221.txt,14,629,47
real_data/number_of_messages_experiment_1512732221.txt,14,785,47
real_data/number_of_messages_experiment_1512732221.txt,14,706,47
real_data/number_of_messages_experiment_1512732221.txt,14,577,47
real_data/number_of_messages_experiment_1512732221.txt,15,915,73
real_data/number_of_messages_experiment_1512732221.txt,15,873,73
real_data/number_of_messages_experiment_1512732221.txt,15,873,73
real_data/number_of_messages_experiment_1512732221.txt,15,971,73
real_data/number_of_messages_experiment_1512732221.txt,15,859,73
real_data/number_of_messages_experiment_1512732221.txt,15,747,73
real_data/number_of_messages_experiment_1512732221.txt,15,817,73
real_data/number_of_messages_experiment_1512732221.txt,15,887,73
real_data/number_of_messages_experiment_1512732221.txt,15,677,73
real_data/number_of_messages_experiment_1512732221.txt,15,873,73
real_data/number_of_messages_experiment_1512732221.txt,15,1013,73
real_data/number_of_messages_experiment_1512732221.txt,15,943,73
real_data/number_of_messages_experiment_1512732221.txt,15,845,73
real_data/number_of_messages_experiment_1512732221.txt,15,915,73
real_data/number_of_messages_experiment_1512732221.txt,15,1040,73
real_data/number_of_messages_experiment_1512732221.txt,16,605,40
real_data/number_of_messages_experiment_1512732221.txt,16,455,40
real_data/number_of_messages_experiment_1512732221.txt,16,455,40
real_data/number_of_messages_experiment_1512732221.txt,16,560,40
real_data/number_of_messages_experiment_1512732221.txt,16,530,40
real_data/number_of_messages_experiment_1512732221.txt,16,710,40
real_data/number_of_messages_experiment_1512732221.txt,16,545,40
real_data/number_of_messages_experiment_1512732221.txt,16,649,40
real_data/number_of_messages_experiment_1512732221.txt,16,560,40
real_data/number_of_messages_experiment_1512732221.txt,16,530,40
real_data/number_of_messages_experiment_1512732221.txt,16,590,40
real_data/number_of_messages_experiment_1512732221.txt,16,560,40
real_data/number_of_messages_experiment_1512732221.txt,16,575,40
real_data/number_of_messages_experiment_1512732221.txt,16,545,40
real_data/number_of_messages_experiment_1512732221.txt,16,485,40
real_data/number_of_messages_experiment_1512732221.txt,16,560,40
real_data/number_of_messages_experiment_1512732221.txt,17,2919,191
real_data/number_of_messages_experiment_1512732221.txt,17,2711,191
real_data/number_of_messages_experiment_1512732221.txt,17,2903,191
real_data/number_of_messages_experiment_1512732221.txt,17,2839,191
real_data/number_of_messages_experiment_1512732221.txt,17,2935,191
real_data/number_of_messages_experiment_1512732221.txt,17,2855,191
real_data/number_of_messages_experiment_1512732221.txt,17,2807,191
real_data/number_of_messages_experiment_1512732221.txt,17,2839,191
real_data/number_of_messages_experiment_1512732221.txt,17,2822,191
real_data/number_of_messages_experiment_1512732221.txt,17,2903,191
real_data/number_of_messages_experiment_1512732221.txt,17,2935,191
real_data/number_of_messages_experiment_1512732221.txt,17,2839,191
real_data/number_of_messages_experiment_1512732221.txt,17,2871,191
real_data/number_of_messages_experiment_1512732221.txt,17,2983,191
real_data/number_of_messages_experiment_1512732221.txt,17,2839,191
real_data/number_of_messages_experiment_1512732221.txt,17,2935,191
real_data/number_of_messages_experiment_1512732221.txt,17,2855,191
real_data/number_of_messages_experiment_1512732221.txt,18,1552,99
real_data/number_of_messages_experiment_1512732221.txt,18,1824,99
real_data/number_of_messages_experiment_1512732221.txt,18,1637,99
real_data/number_of_messages_experiment_1512732221.txt,18,1756,99
real_data/number_of_messages_experiment_1512732221.txt,18,1739,99
real_data/number_of_messages_experiment_1512732221.txt,18,1722,99
real_data/number_of_messages_experiment_1512732221.txt,18,1755,99
real_data/number_of_messages_experiment_1512732221.txt,18,1909,99
real_data/number_of_messages_experiment_1512732221.txt,18,1807,99
real_data/number_of_messages_experiment_1512732221.txt,18,1688,99
real_data/number_of_messages_experiment_1512732221.txt,18,1620,99
real_data/number_of_messages_experiment_1512732221.txt,18,1858,99
real_data/number_of_messages_experiment_1512732221.txt,18,1773,99
real_data/number_of_messages_experiment_1512732221.txt,18,1824,99
real_data/number_of_messages_experiment_1512732221.txt,18,1739,99
real_data/number_of_messages_experiment_1512732221.txt,18,1858,99
real_data/number_of_messages_experiment_1512732221.txt,18,1688,99
real_data/number_of_messages_experiment_1512732221.txt,18,1790,99
real_data/number_of_messages_experiment_1512732221.txt,19,1319,96
real_data/number_of_messages_experiment_1512732221.txt,19,1535,96
real_data/number_of_messages_experiment_1512732221.txt,19,1733,96
real_data/number_of_messages_experiment_1512732221.txt,19,1625,96
real_data/number_of_messages_experiment_1512732221.txt,19,1715,96
real_data/number_of_messages_experiment_1512732221.txt,19,1517,96
real_data/number_of_messages_experiment_1512732221.txt,19,1697,96
real_data/number_of_messages_experiment_1512732221.txt,19,1643,96
real_data/number_of_messages_experiment_1512732221.txt,19,1355,96
real_data/number_of_messages_experiment_1512732221.txt,19,1625,96
real_data/number_of_messages_experiment_1512732221.txt,19,1732,96
real_data/number_of_messages_experiment_1512732221.txt,19,1535,96
real_data/number_of_messages_experiment_1512732221.txt,19,1751,96
real_data/number_of_messages_experiment_1512732221.txt,19,1805,96
real_data/number_of_messages_experiment_1512732221.txt,19,1769,96
real_data/number_of_messages_experiment_1512732221.txt,19,1661,96
real_data/number_of_messages_experiment_1512732221.txt,19,1535,96
real_data/number_of_messages_experiment_1512732221.txt,19,1769,96
real_data/number_of_messages_experiment_1512732221.txt,19,1625,96
real_data/number_of_messages_experiment_1512732221.txt,20,1088,76
real_data/number_of_messages_experiment_1512732221.txt,20,1449,76
real_data/number_of_messages_experiment_1512732221.txt,20,1373,76
real_data/number_of_messages_experiment_1512732221.txt,20,1316,76
real_data/number_of_messages_experiment_1512732221.txt,20,1506,76
real_data/number_of_messages_experiment_1512732221.txt,20,1297,76
real_data/number_of_messages_experiment_1512732221.txt,20,1240,76
real_data/number_of_messages_experiment_1512732221.txt,20,1297,76
real_data/number_of_messages_experiment_1512732221.txt,20,1316,76
real_data/number_of_messages_experiment_1512732221.txt,20,1506,76
real_data/number_of_messages_experiment_1512732221.txt,20,1373,76
real_data/number_of_messages_experiment_1512732221.txt,20,1468,76
real_data/number_of_messages_experiment_1512732221.txt,20,1259,76
real_data/number_of_messages_experiment_1512732221.txt,20,1411,76
real_data/number_of_messages_experiment_1512732221.txt,20,1449,76
real_data/number_of_messages_experiment_1512732221.txt,20,1563,76
real_data/number_of_messages_experiment_1512732221.txt,20,1373,76
real_data/number_of_messages_experiment_1512732221.txt,20,1278,76
real_data/number_of_messages_experiment_1512732221.txt,20,1335,76
real_data/number_of_messages_experiment_1512732221.txt,20,1581,76
real_data/number_of_messages_experiment_1512680480.txt,2,23,11
real_data/number_of_messages_experiment_1512680480.txt,2,32,11
real_data/number_of_messages_experiment_1512680480.txt,3,98,26
real_data/number_of_messages_experiment_1512680480.txt,3,85,26
real_data/number_of_messages_experiment_1512680480.txt,3,91,26
real_data/number_of_messages_experiment_1512680480.txt,4,182,49
real_data/number_of_messages_experiment_1512680480.txt,4,208,49
real_data/number_of_messages_experiment_1512680480.txt,4,203,49
real_data/number_of_messages_experiment_1512680480.txt,4,218,49
real_data/number_of_messages_experiment_1512680480.txt,5,181,39
real_data/number_of_messages_experiment_1512680480.txt,5,200,39
real_data/number_of_messages_experiment_1512680480.txt,5,189,39
real_data/number_of_messages_experiment_1512680480.txt,5,197,39
real_data/number_of_messages_experiment_1512680480.txt,5,217,39
real_data/number_of_messages_experiment_1512680480.txt,6,319,53
real_data/number_of_messages_experiment_1512680480.txt,6,280,53
real_data/number_of_messages_experiment_1512680480.txt,6,265,53
real_data/number_of_messages_experiment_1512680480.txt,6,285,53
real_data/number_of_messages_experiment_1512680480.txt,6,290,53
real_data/number_of_messages_experiment_1512680480.txt,6,285,53
real_data/number_of_messages_experiment_1512680480.txt,7,334,51
real_data/number_of_messages_experiment_1512680480.txt,7,329,51
real_data/number_of_messages_experiment_1512680480.txt,7,353,51
real_data/number_of_messages_experiment_1512680480.txt,7,323,51
real_data/number_of_messages_experiment_1512680480.txt,7,341,51
real_data/number_of_messages_experiment_1512680480.txt,7,275,51
real_data/number_of_messages_experiment_1512680480.txt,7,347,51
real_data/number_of_messages_experiment_1512680480.txt,8,755,94
real_data/number_of_messages_experiment_1512680480.txt,8,644,94
real_data/number_of_messages_experiment_1512680480.txt,8,714,94
real_data/number_of_messages_experiment_1512680480.txt,8,714,94
real_data/number_of_messages_experiment_1512680480.txt,8,714,94
real_data/number_of_messages_experiment_1512680480.txt,8,700,94
real_data/number_of_messages_experiment_1512680480.txt,8,651,94
real_data/number_of_messages_experiment_1512680480.txt,8,665,94
real_data/number_of_messages_experiment_1512680480.txt,9,299,37
real_data/number_of_messages_experiment_1512680480.txt,9,259,37
real_data/number_of_messages_experiment_1512680480.txt,9,267,37
real_data/number_of_messages_experiment_1512680480.txt,9,259,37
real_data/number_of_messages_experiment_1512680480.txt,9,219,37
real_data/number_of_messages_experiment_1512680480.txt,9,370,37
real_data/number_of_messages_experiment_1512680480.txt,9,315,37
real_data/number_of_messages_experiment_1512680480.txt,9,299,37
real_data/number_of_messages_experiment_1512680480.txt,9,315,37
real_data/number_of_messages_experiment_1512680480.txt,10,444,42
real_data/number_of_messages_experiment_1512680480.txt,10,552,42
real_data/number_of_messages_experiment_1512680480.txt,10,498,42
real_data/number_of_messages_experiment_1512680480.txt,10,506,42
real_data/number_of_messages_experiment_1512680480.txt,10,444,42
real_data/number_of_messages_experiment_1512680480.txt,10,462,42
real_data/number_of_messages_experiment_1512680480.txt,10,390,42
real_data/number_of_messages_experiment_1512680480.txt,10,552,42
real_data/number_of_messages_experiment_1512680480.txt,10,381,42
real_data/number_of_messages_experiment_1512680480.txt,10,480,42
real_data/number_of_messages_experiment_1512680480.txt,11,795,96
real_data/number_of_messages_experiment_1512680480.txt,11,945,96
real_data/number_of_messages_experiment_1512680480.txt,11,845,96
real_data/number_of_messages_experiment_1512680480.txt,11,935,96
real_data/number_of_messages_experiment_1512680480.txt,11,875,96
real_data/number_of_messages_experiment_1512680480.txt,11,805,96
real_data/number_of_messages_experiment_1512680480.txt,11,875,96
real_data/number_of_messages_experiment_1512680480.txt,11,935,96
real_data/number_of_messages_experiment_1512680480.txt,11,914,96
real_data/number_of_messages_experiment_1512680480.txt,11,975,96
real_data/number_of_messages_experiment_1512680480.txt,11,775,96
real_data/number_of_messages_experiment_1512680480.txt,12,465,39
real_data/number_of_messages_experiment_1512680480.txt,12,498,39
real_data/number_of_messages_experiment_1512680480.txt,12,575,39
real_data/number_of_messages_experiment_1512680480.txt,12,443,39
real_data/number_of_messages_experiment_1512680480.txt,12,322,39
real_data/number_of_messages_experiment_1512680480.txt,12,421,39
real_data/number_of_messages_experiment_1512680480.txt,12,333,39
real_data/number_of_messages_experiment_1512680480.txt,12,311,39
real_data/number_of_messages_experiment_1512680480.txt,12,508,39
real_data/number_of_messages_experiment_1512680480.txt,12,410,39
real_data/number_of_messages_experiment_1512680480.txt,12,432,39
real_data/number_of_messages_experiment_1512680480.txt,12,454,39
real_data/number_of_messages_experiment_1512680480.txt,13,1384,106
real_data/number_of_messages_experiment_1512680480.txt,13,1265,106
real_data/number_of_messages_experiment_1512680480.txt,13,1265,106
real_data/number_of_messages_experiment_1512680480.txt,13,1241,106
real_data/number_of_messages_experiment_1512680480.txt,13,1217,106
real_data/number_of_messages_experiment_1512680480.txt,13,1157,106
real_data/number_of_messages_experiment_1512680480.txt,13,1205,106
real_data/number_of_messages_experiment_1512680480.txt,13,1313,106
real_data/number_of_messages_experiment_1512680480.txt,13,1241,106
real_data/number_of_messages_experiment_1512680480.txt,13,1277,106
real_data/number_of_messages_experiment_1512680480.txt,13,1133,106
real_data/number_of_messages_experiment_1512680480.txt,13,1313,106
real_data/number_of_messages_experiment_1512680480.txt,13,1253,106
real_data/number_of_messages_experiment_1512680480.txt,14,941,81
real_data/number_of_messages_experiment_1512680480.txt,14,993,81
real_data/number_of_messages_experiment_1512680480.txt,14,993,81
real_data/number_of_messages_experiment_1512680480.txt,14,954,81
real_data/number_of_messages_experiment_1512680480.txt,14,876,81
real_data/number_of_messages_experiment_1512680480.txt,14,967,81
real_data/number_of_messages_experiment_1512680480.txt,14,1005,81
real_data/number_of_messages_experiment_1512680480.txt,14,915,81
real_data/number_of_messages_experiment_1512680480.txt,14,928,81
real_data/number_of_messages_experiment_1512680480.txt,14,941,81
real_data/number_of_messages_experiment_1512680480.txt,14,954,81
real_data/number_of_messages_experiment_1512680480.txt,14,993,81
real_data/number_of_messages_experiment_1512680480.txt,14,954,81
real_data/number_of_messages_experiment_1512680480.txt,14,980,81
real_data/number_of_messages_experiment_1512680480.txt,15,1349,112
real_data/number_of_messages_experiment_1512680480.txt,15,1209,112
real_data/number_of_messages_experiment_1512680480.txt,15,1111,112
real_data/number_of_messages_experiment_1512680480.txt,15,1293,112
real_data/number_of_messages_experiment_1512680480.txt,15,1237,112
real_data/number_of_messages_experiment_1512680480.txt,15,1223,112
real_data/number_of_messages_experiment_1512680480.txt,15,1195,112
