filename,num_players,time_in_ns
real_data/time_per_action_experiment_1512675783.txt,8,4759550351
real_data/time_per_action_experiment_1512675783.txt,8,5719570598
real_data/time_per_action_experiment_1512675783.txt,8,4855026758
real_data/time_per_action_experiment_1512675783.txt,8,5668866246
real_data/time_per_action_experiment_1512675783.txt,8,4892500772
real_data/time_per_action_experiment_1512675783.txt,8,5567250757
real_data/time_per_action_experiment_1512675783.txt,8,4754161944
real_data/time_per_action_experiment_1512675783.txt,9,11390339990
real_data/time_per_action_experiment_1512675783.txt,9,11173723581
real_data/time_per_action_experiment_1512675783.txt,9,11308745038
real_data/time_per_action_experiment_1512675783.txt,9,11262624777
real_data/time_per_action_experiment_1512675783.txt,9,11202688735
real_data/time_per_action_experiment_1512675783.txt,9,11384702478
real_data/time_per_action_experiment_1512675783.txt,9,11273692045
real_data/time_per_action_experiment_1512675783.txt,9,11287626056
real_data/time_per_action_experiment_1512675783.txt,9,11211941733
real_data/time_per_action_experiment_1512675783.txt,10,12404664601
real_data/time_per_action_experiment_1512675783.txt,10,12330574879
real_data/time_per_action_experiment_1512675783.txt,10,12548770661
real_data/time_per_action_experiment_1512675783.txt,10,12588934833
real_data/time_per_action_experiment_1512675783.txt,10,12572839166
real_data/time_per_action_experiment_1512675783.txt,10,12333232400
real_data/time_per_action_experiment_1512675783.txt,10,12426371627
real_data/time_per_action_experiment_1512675783.txt,10,12432247604
real_data/time_per_action_experiment_1512675783.txt,10,12565958431
real_data/time_per_action_experiment_1512675783.txt,10,12595145149
real_data/time_per_action_experiment_1512675783.txt,11,15107275176
real_data/time_per_action_experiment_1512675783.txt,11,15131394449
real_data/time_per_action_experiment_1512675783.txt,11,15019537790
real_data/time_per_action_experiment_1512675783.txt,11,14986358305
real_data/time_per_action_experiment_1512675783.txt,11,15228453792
real_data/time_per_action_experiment_1512675783.txt,11,15211073128
real_data/time_per_action_experiment_1512675783.txt,11,15234872032
real_data/time_per_action_experiment_1512675783.txt,11,14853988290
real_data/time_per_action_experiment_1512675783.txt,11,15167651096
real_data/time_per_action_experiment_1512675783.txt,11,14983873894
real_data/time_per_action_experiment_1512675783.txt,11,15224277818
real_data/time_per_action_experiment_1512675783.txt,12,15820703376
real_data/time_per_action_experiment_1512675783.txt,12,12955923693
real_data/time_per_action_experiment_1512675783.txt,12,16293276333
real_data/time_per_action_experiment_1512675783.txt,12,12856077409
real_data/time_per_action_experiment_1512675783.txt,12,16055078558
real_data/time_per_action_experiment_1512675783.txt,12,12918423379
real_data/time_per_action_experiment_1512675783.txt,12,16143196703
real_data/time_per_action_experiment_1512675783.txt,12,13051292355
real_data/time_per_action_experiment_1512675783.txt,12,15532574357
real_data/time_per_action_experiment_1512675783.txt,12,12996461570
real_data/time_per_action_experiment_1512675783.txt,12,16154050086
real_data/time_per_action_experiment_1512675783.txt,12,13063311144
real_data/time_per_action_experiment_1512675783.txt,12,15985073670
real_data/time_per_action_experiment_1512675783.txt,12,13059904067
real_data/time_per_action_experiment_1512675783.txt,12,15773995526
real_data/time_per_action_experiment_1512675783.txt,12,12686669041
real_data/time_per_action_experiment_1512675783.txt,12,15549234093
real_data/time_per_action_experiment_1512675783.txt,12,12687018715
real_data/time_per_action_experiment_1512675783.txt,12,15867427387
real_data/time_per_action_experiment_1512675783.txt,12,12619335828
real_data/time_per_action_experiment_1512675783.txt,12,16013869751
real_data/time_per_action_experiment_1512675783.txt,12,12715670420
real_data/time_per_action_experiment_1512675783.txt,12,16100866904
real_data/time_per_action_experiment_1512675783.txt,12,12962263779
real_data/time_per_action_experiment_1512675783.txt,13,16215872767
real_data/time_per_action_experiment_1512675783.txt,13,14195806522
real_data/time_per_action_experiment_1512675783.txt,13,16111553712
real_data/time_per_action_experiment_1512675783.txt,13,14189940470
real_data/time_per_action_experiment_1512675783.txt,13,16228059007
real_data/time_per_action_experiment_1512675783.txt,13,13966959526
real_data/time_per_action_experiment_1512675783.txt,13,16346679891
real_data/time_per_action_experiment_1512675783.txt,13,14072952570
real_data/time_per_action_experiment_1512675783.txt,13,16345661622
real_data/time_per_action_experiment_1512675783.txt,13,14157718133
real_data/time_per_action_experiment_1512675783.txt,13,16113628259
real_data/time_per_action_experiment_1512675783.txt,13,14233933235
real_data/time_per_action_experiment_1512675783.txt,13,16530292065
real_data/time_per_action_experiment_1512675783.txt,13,14122603027
real_data/time_per_action_experiment_1512675783.txt,13,16125556201
real_data/time_per_action_experiment_1512675783.txt,13,14046686143
real_data/time_per_action_experiment_1512675783.txt,13,16303732013
real_data/time_per_action_experiment_1512675783.txt,13,14271342308
real_data/time_per_action_experiment_1512675783.txt,13,16141258575
real_data/time_per_action_experiment_1512675783.txt,13,14316468184
real_data/time_per_action_experiment_1512675783.txt,13,16272377478
real_data/time_per_action_experiment_1512675783.txt,13,13983244236
real_data/time_per_action_experiment_1512675783.txt,13,16319988264
real_data/time_per_action_experiment_1512675783.txt,13,14073137891
real_data/time_per_action_experiment_1512675783.txt,13,16417810045
real_data/time_per_action_experiment_1512675783.txt,13,14199682054
real_data/time_per_action_experiment_1512675783.txt,14,17797600939
real_data/time_per_action_experiment_1512675783.txt,14,14838625860
real_data/time_per_action_experiment_1512675783.txt,14,17592503712
real_data/time_per_action_experiment_1512675783.txt,14,14818607473
real_data/time_per_action_experiment_1512675783.txt,14,18242847348
real_data/time_per_action_experiment_1512675783.txt,14,15233855679
real_data/time_per_action_experiment_1512675783.txt,14,17943435378
real_data/time_per_action_experiment_1512675783.txt,14,15190973331
real_data/time_per_action_experiment_1512675783.txt,14,17966342876
real_data/time_per_action_experiment_1512675783.txt,14,15223723356
real_data/time_per_action_experiment_1512675783.txt,14,17809845051
real_data/time_per_action_experiment_1512675783.txt,14,15007756646
real_data/time_per_action_experiment_1512675783.txt,14,18092025854
real_data/time_per_action_experiment_1512675783.txt,14,15323622571
real_data/time_per_action_experiment_1512675783.txt,14,17786240880
real_data/time_per_action_experiment_1512675783.txt,14,15264452908
real_data/time_per_action_experiment_1512675783.txt,14,17904054984
real_data/time_per_action_experiment_1512675783.txt,14,15240620592
real_data/time_per_action_experiment_1512675783.txt,14,17952780667
real_data/time_per_action_experiment_1512675783.txt,14,15295212211
real_data/time_per_action_experiment_1512675783.txt,14,18017720885
real_data/time_per_action_experiment_1512675783.txt,14,15208989293
real_data/time_per_action_experiment_1512675783.txt,14,18217727065
real_data/time_per_action_experiment_1512675783.txt,14,15046444745
real_data/time_per_action_experiment_1512675783.txt,14,17948499716
real_data/time_per_action_experiment_1512675783.txt,14,15278176956
real_data/time_per_action_experiment_1512675783.txt,14,18420934657
real_data/time_per_action_experiment_1512675783.txt,14,15186171857
real_data/time_per_action_experiment_1512675783.txt,15,19776582089
real_data/time_per_action_experiment_1512675783.txt,15,16154598890
real_data/time_per_action_experiment_1512675783.txt,15,19549858149
real_data/time_per_action_experiment_1512675783.txt,15,16227536714
real_data/time_per_action_experiment_1512675783.txt,15,19718697004
real_data/time_per_action_experiment_1512675783.txt,15,16357817402
real_data/time_per_action_experiment_1512675783.txt,15,19807334854
real_data/time_per_action_experiment_1512675783.txt,15,16148930536
real_data/time_per_action_experiment_1512675783.txt,15,19124453841
real_data/time_per_action_experiment_1512675783.txt,15,16283793371
real_data/time_per_action_experiment_1512675783.txt,15,19809473618
real_data/time_per_action_experiment_1512675783.txt,15,16292736974
real_data/time_per_action_experiment_1512675783.txt,15,20093518260
real_data/time_per_action_experiment_1512675783.txt,15,16218811298
real_data/time_per_action_experiment_1512675783.txt,15,19852849873
real_data/time_per_action_experiment_1512675783.txt,15,16294010839
real_data/time_per_action_experiment_1512675783.txt,15,20248755179
real_data/time_per_action_experiment_1512675783.txt,15,16359497009
real_data/time_per_action_experiment_1512675783.txt,15,19839553130
real_data/time_per_action_experiment_1512675783.txt,15,16074908271
real_data/time_per_action_experiment_1512675783.txt,15,19914958072
real_data/time_per_action_experiment_1512675783.txt,15,16332682959
real_data/time_per_action_experiment_1512675783.txt,15,19658874382
real_data/time_per_action_experiment_1512675783.txt,15,16272824003
real_data/time_per_action_experiment_1512675783.txt,15,19186778868
real_data/time_per_action_experiment_1512675783.txt,15,16194604584
real_data/time_per_action_experiment_1512675783.txt,15,19895224309
real_data/time_per_action_experiment_1512675783.txt,15,16223668344
real_data/time_per_action_experiment_1512675783.txt,15,19849163265
real_data/time_per_action_experiment_1512675783.txt,15,16189327947
real_data/time_per_action_experiment_1512676395.txt,2,1570446086
real_data/time_per_action_experiment_1512676395.txt,2,1573013449
real_data/time_per_action_experiment_1512676395.txt,3,2371355008
real_data/time_per_action_experiment_1512676395.txt,3,2346101256
real_data/time_per_action_experiment_1512676395.txt,3,2278754012
real_data/time_per_action_experiment_1512676395.txt,4,2900460033
real_data/time_per_action_experiment_1512676395.txt,4,3040353178
real_data/time_per_action_experiment_1512676395.txt,4,3061282301
real_data/time_per_action_experiment_1512676395.txt,4,2955679932
real_data/time_per_action_experiment_1512676395.txt,5,3505495743
real_data/time_per_action_experiment_1512676395.txt,5,3547550317
real_data/time_per_action_experiment_1512676395.txt,5,3505941863
real_data/time_per_action_experiment_1512676395.txt,5,3610859157
real_data/time_per_action_experiment_1512676395.txt,5,3566368797
real_data/time_per_action_experiment_1512676395.txt,6,4509341331
real_data/time_per_action_experiment_1512676395.txt,6,3590298308
real_data/time_per_action_experiment_1512676395.txt,6,4590950732
real_data/time_per_action_experiment_1512676395.txt,6,3607071613
real_data/time_per_action_experiment_1512676395.txt,6,4618429707
real_data/time_per_action_experiment_1512676395.txt,6,3532829184
real_data/time_per_action_experiment_1512676395.txt,6,4539322889
real_data/time_per_action_experiment_1512676395.txt,6,3692927505
real_data/time_per_action_experiment_1512676395.txt,6,4546439437
real_data/time_per_action_experiment_1512676395.txt,6,3636533362
real_data/time_per_action_experiment_1512676395.txt,6,4542395454
real_data/time_per_action_experiment_1512676395.txt,6,3538387778
real_data/time_per_action_experiment_1512676395.txt,7,4973517359
real_data/time_per_action_experiment_1512676395.txt,7,4567126328
real_data/time_per_action_experiment_1512676395.txt,7,4987409260
real_data/time_per_action_experiment_1512676395.txt,7,4556926695
real_data/time_per_action_experiment_1512676395.txt,7,4996816122
real_data/time_per_action_experiment_1512676395.txt,7,4544944705
real_data/time_per_action_experiment_1512676395.txt,7,4904909352
real_data/time_per_action_experiment_1512676395.txt,7,4587317918
real_data/time_per_action_experiment_1512676395.txt,7,4953947592
real_data/time_per_action_experiment_1512676395.txt,7,4670265829
real_data/time_per_action_experiment_1512676395.txt,7,4955856219
real_data/time_per_action_experiment_1512676395.txt,7,4524325632
real_data/time_per_action_experiment_1512676395.txt,7,4985081023
real_data/time_per_action_experiment_1512676395.txt,7,4561535003
real_data/time_per_action_experiment_1512676395.txt,8,5908758942
real_data/time_per_action_experiment_1512676395.txt,8,5121304254
real_data/time_per_action_experiment_1512676395.txt,8,5893558253
real_data/time_per_action_experiment_1512676395.txt,8,4998080078
real_data/time_per_action_experiment_1512676395.txt,8,5898344667
real_data/time_per_action_experiment_1512676395.txt,8,5159692778
real_data/time_per_action_experiment_1512676395.txt,8,5912167566
real_data/time_per_action_experiment_1512676395.txt,8,5172738822
real_data/time_per_action_experiment_1512676395.txt,8,6048320209
real_data/time_per_action_experiment_1512676395.txt,8,5038319414
real_data/time_per_action_experiment_1512676395.txt,8,5921095801
real_data/time_per_action_experiment_1512676395.txt,8,5086230106
real_data/time_per_action_experiment_1512676395.txt,8,5923371101
real_data/time_per_action_experiment_1512676395.txt,8,5141963230
real_data/time_per_action_experiment_1512676395.txt,8,5940126760
real_data/time_per_action_experiment_1512676395.txt,8,5081355665
real_data/time_per_action_experiment_1512676395.txt,9,11237905983
real_data/time_per_action_experiment_1512676395.txt,9,11480073832
real_data/time_per_action_experiment_1512676395.txt,9,11269241288
real_data/time_per_action_experiment_1512676395.txt,9,11221596991
real_data/time_per_action_experiment_1512676395.txt,9,11248211913
real_data/time_per_action_experiment_1512676395.txt,9,11154600159
real_data/time_per_action_experiment_1512676395.txt,9,11234456798
real_data/time_per_action_experiment_1512676395.txt,9,11408066263
real_data/time_per_action_experiment_1512676395.txt,9,11320876621
real_data/time_per_action_experiment_1512676395.txt,10,12836662763
real_data/time_per_action_experiment_1512676395.txt,10,12739420877
real_data/time_per_action_experiment_1512676395.txt,10,12682944985
real_data/time_per_action_experiment_1512676395.txt,10,12820777217
real_data/time_per_action_experiment_1512676395.txt,10,12734186602
real_data/time_per_action_experiment_1512676395.txt,10,12730856281
real_data/time_per_action_experiment_1512676395.txt,10,12694930991
real_data/time_per_action_experiment_1512676395.txt,10,12665341986
real_data/time_per_action_experiment_1512676395.txt,10,12951423894
real_data/time_per_action_experiment_1512676395.txt,10,12729612746
real_data/time_per_action_experiment_1512676395.txt,11,13855405000
real_data/time_per_action_experiment_1512676395.txt,11,11726812930
real_data/time_per_action_experiment_1512676395.txt,11,14120131873
real_data/time_per_action_experiment_1512676395.txt,11,11715303156
real_data/time_per_action_experiment_1512676395.txt,11,14045289253
real_data/time_per_action_experiment_1512676395.txt,11,11618204209
real_data/time_per_action_experiment_1512676395.txt,11,13812408360
real_data/time_per_action_experiment_1512676395.txt,11,11785768810
real_data/time_per_action_experiment_1512676395.txt,11,13952692240
real_data/time_per_action_experiment_1512676395.txt,11,11594085715
real_data/time_per_action_experiment_1512676395.txt,11,14232573979
real_data/time_per_action_experiment_1512676395.txt,11,11831941227
real_data/time_per_action_experiment_1512676395.txt,11,13941322255
real_data/time_per_action_experiment_1512676395.txt,11,11603949573
real_data/time_per_action_experiment_1512676395.txt,11,13790436052
real_data/time_per_action_experiment_1512676395.txt,11,11715762166
real_data/time_per_action_experiment_1512676395.txt,11,13781193922
real_data/time_per_action_experiment_1512676395.txt,11,11504597227
real_data/time_per_action_experiment_1512676395.txt,11,13843181725
real_data/time_per_action_experiment_1512676395.txt,11,11781643121
real_data/time_per_action_experiment_1512676395.txt,11,13989605597
real_data/time_per_action_experiment_1512676395.txt,11,11637438528
real_data/time_per_action_experiment_1512676395.txt,12,14719337357
real_data/time_per_action_experiment_1512676395.txt,12,12892393049
real_data/time_per_action_experiment_1512676395.txt,12,15165486715
real_data/time_per_action_experiment_1512676395.txt,12,12919727836
real_data/time_per_action_experiment_1512676395.txt,12,14850785232
real_data/time_per_action_experiment_1512676395.txt,12,12686904207
real_data/time_per_action_experiment_1512676395.txt,12,14633886038
real_data/time_per_action_experiment_1512676395.txt,12,12976351336
real_data/time_per_action_experiment_1512676395.txt,12,14862969412
real_data/time_per_action_experiment_1512676395.txt,12,12893189475
real_data/time_per_action_experiment_1512676395.txt,12,15090290249
real_data/time_per_action_experiment_1512676395.txt,12,12992036083
real_data/time_per_action_experiment_1512676395.txt,12,14900034652
real_data/time_per_action_experiment_1512676395.txt,12,12820361155
real_data/time_per_action_experiment_1512676395.txt,12,15319343190
real_data/time_per_action_experiment_1512676395.txt,12,13064179670
real_data/time_per_action_experiment_1512676395.txt,12,15179702099
real_data/time_per_action_experiment_1512676395.txt,12,12873414200
real_data/time_per_action_experiment_1512676395.txt,12,15202299010
real_data/time_per_action_experiment_1512676395.txt,12,12985718700
real_data/time_per_action_experiment_1512676395.txt,12,15116987889
real_data/time_per_action_experiment_1512676395.txt,12,12900616045
real_data/time_per_action_experiment_1512676395.txt,12,15215225069
real_data/time_per_action_experiment_1512676395.txt,12,12829968254
real_data/time_per_action_experiment_1512676395.txt,13,16815634987
real_data/time_per_action_experiment_1512676395.txt,13,13556869188
real_data/time_per_action_experiment_1512676395.txt,13,16614737131
real_data/time_per_action_experiment_1512676395.txt,13,13599028481
real_data/time_per_action_experiment_1512676395.txt,13,16631441038
real_data/time_per_action_experiment_1512676395.txt,13,13648392991
real_data/time_per_action_experiment_1512676395.txt,13,16882657682
real_data/time_per_action_experiment_1512676395.txt,13,13559763718
real_data/time_per_action_experiment_1512676395.txt,13,16916884086
real_data/time_per_action_experiment_1512676395.txt,13,13396247366
real_data/time_per_action_experiment_1512676395.txt,13,16883017679
real_data/time_per_action_experiment_1512676395.txt,13,13608762703
real_data/time_per_action_experiment_1512676395.txt,13,16782931424
real_data/time_per_action_experiment_1512676395.txt,13,13601923554
real_data/time_per_action_experiment_1512676395.txt,13,16754627854
real_data/time_per_action_experiment_1512676395.txt,13,13681227923
real_data/time_per_action_experiment_1512676395.txt,13,16646466334
real_data/time_per_action_experiment_1512676395.txt,13,13508265737
real_data/time_per_action_experiment_1512676395.txt,13,16581394354
real_data/time_per_action_experiment_1512676395.txt,13,13409328052
real_data/time_per_action_experiment_1512676395.txt,13,16671645996
real_data/time_per_action_experiment_1512676395.txt,13,13522909287
real_data/time_per_action_experiment_1512676395.txt,13,16867192038
real_data/time_per_action_experiment_1512676395.txt,13,13593135086
real_data/time_per_action_experiment_1512676395.txt,13,16818722193
real_data/time_per_action_experiment_1512676395.txt,13,13479313282
real_data/time_per_action_experiment_1512676395.txt,14,17675076634
real_data/time_per_action_experiment_1512676395.txt,14,14691908343
real_data/time_per_action_experiment_1512676395.txt,14,17945673514
real_data/time_per_action_experiment_1512676395.txt,14,14809068178
real_data/time_per_action_experiment_1512676395.txt,14,17439934334
real_data/time_per_action_experiment_1512676395.txt,14,14754942522
real_data/time_per_action_experiment_1512676395.txt,14,17306484260
real_data/time_per_action_experiment_1512676395.txt,14,14795888256
real_data/time_per_action_experiment_1512676395.txt,14,17495437099
real_data/time_per_action_experiment_1512676395.txt,14,14889897346
real_data/time_per_action_experiment_1512676395.txt,14,17893489603
real_data/time_per_action_experiment_1512676395.txt,14,14684278452
real_data/time_per_action_experiment_1512676395.txt,14,17749284630
real_data/time_per_action_experiment_1512676395.txt,14,14461586702
real_data/time_per_action_experiment_1512676395.txt,14,17813810822
real_data/time_per_action_experiment_1512676395.txt,14,14720313108
real_data/time_per_action_experiment_1512676395.txt,14,17768875369
real_data/time_per_action_experiment_1512676395.txt,14,14817989096
real_data/time_per_action_experiment_1512676395.txt,14,17927387115
real_data/time_per_action_experiment_1512676395.txt,14,14793849693
real_data/time_per_action_experiment_1512676395.txt,14,17525716419
real_data/time_per_action_experiment_1512676395.txt,14,14658311540
real_data/time_per_action_experiment_1512676395.txt,14,17758928386
real_data/time_per_action_experiment_1512676395.txt,14,14850839908
real_data/time_per_action_experiment_1512676395.txt,14,17595564106
real_data/time_per_action_experiment_1512676395.txt,14,14835494195
real_data/time_per_action_experiment_1512676395.txt,14,17743904632
real_data/time_per_action_experiment_1512676395.txt,14,14902310775
real_data/time_per_action_experiment_1512676395.txt,15,18999885481
real_data/time_per_action_experiment_1512676395.txt,15,15499615277
real_data/time_per_action_experiment_1512676395.txt,15,18983581414
real_data/time_per_action_experiment_1512676395.txt,15,16083415886
real_data/time_per_action_experiment_1512676395.txt,15,18915181273
real_data/time_per_action_experiment_1512676395.txt,15,15933975859
real_data/time_per_action_experiment_1512676395.txt,15,18971050791
real_data/time_per_action_experiment_1512676395.txt,15,15992591473
real_data/time_per_action_experiment_1512676395.txt,15,19134819983
real_data/time_per_action_experiment_1512676395.txt,15,15904902209
real_data/time_per_action_experiment_1512676395.txt,15,18718309156
real_data/time_per_action_experiment_1512676395.txt,15,16023436249
real_data/time_per_action_experiment_1512676395.txt,15,18990725240
real_data/time_per_action_experiment_1512676395.txt,15,16038767816
real_data/time_per_action_experiment_1512676395.txt,15,19116425703
real_data/time_per_action_experiment_1512676395.txt,15,16007304366
real_data/time_per_action_experiment_1512676395.txt,15,19117263973
real_data/time_per_action_experiment_1512676395.txt,15,16091389652
real_data/time_per_action_experiment_1512676395.txt,15,18835573291
real_data/time_per_action_experiment_1512676395.txt,15,16035114177
real_data/time_per_action_experiment_1512676395.txt,15,18774482005
real_data/time_per_action_experiment_1512676395.txt,15,16084854368
real_data/time_per_action_experiment_1512676395.txt,15,18896799730
real_data/time_per_action_experiment_1512676395.txt,15,15914935983
real_data/time_per_action_experiment_1512676395.txt,15,19004013776
real_data/time_per_action_experiment_1512676395.txt,15,16109340600
real_data/time_per_action_experiment_1512676395.txt,15,18900179518
real_data/time_per_action_experiment_1512676395.txt,15,15778031104
real_data/time_per_action_experiment_1512676395.txt,15,18675767335
real_data/time_per_action_experiment_1512676395.txt,15,15997631542
real_data/time_per_action_experiment_1512674924.txt,2,1581426979
real_data/time_per_action_experiment_1512674924.txt,2,1560698073
real_data/time_per_action_experiment_1512674924.txt,3,2291639403
real_data/time_per_action_experiment_1512674924.txt,3,2272114161
real_data/time_per_action_experiment_1512674924.txt,3,2183058247
real_data/time_per_action_experiment_1512674924.txt,4,2877229605
real_data/time_per_action_experiment_1512674924.txt,4,2437488391
real_data/time_per_action_experiment_1512674924.txt,4,2833072643
real_data/time_per_action_experiment_1512674924.txt,4,2428263345
real_data/time_per_action_experiment_1512674924.txt,4,2900006122
real_data/time_per_action_experiment_1512674924.txt,4,2536050846
real_data/time_per_action_experiment_1512674924.txt,4,2857653781
real_data/time_per_action_experiment_1512674924.txt,4,2400921072
real_data/time_per_action_experiment_1512674924.txt,5,3686579424
real_data/time_per_action_experiment_1512674924.txt,5,3140009016
real_data/time_per_action_experiment_1512674924.txt,5,3648934659
real_data/time_per_action_experiment_1512674924.txt,5,3023651295
real_data/time_per_action_experiment_1512674924.txt,5,3651404177
real_data/time_per_action_experiment_1512674924.txt,5,3156190728
real_data/time_per_action_experiment_1512674924.txt,5,3762837855
real_data/time_per_action_experiment_1512674924.txt,5,3151584874
real_data/time_per_action_experiment_1512674924.txt,5,3614965975
real_data/time_per_action_experiment_1512674924.txt,5,3039081154
real_data/time_per_action_experiment_1512674924.txt,6,4427596825
real_data/time_per_action_experiment_1512674924.txt,6,3661635695
real_data/time_per_action_experiment_1512674924.txt,6,4468950455
real_data/time_per_action_experiment_1512674924.txt,6,3773910799
real_data/time_per_action_experiment_1512674924.txt,6,4570306431
real_data/time_per_action_experiment_1512674924.txt,6,3736073763
real_data/time_per_action_experiment_1512674924.txt,6,4429443004
real_data/time_per_action_experiment_1512674924.txt,6,3762554497
real_data/time_per_action_experiment_1512674924.txt,6,4458829577
real_data/time_per_action_experiment_1512674924.txt,6,3748268537
real_data/time_per_action_experiment_1512674924.txt,6,4450024961
real_data/time_per_action_experiment_1512674924.txt,6,3758020748
real_data/time_per_action_experiment_1512674924.txt,7,5209440453
real_data/time_per_action_experiment_1512674924.txt,7,4491408352
real_data/time_per_action_experiment_1512674924.txt,7,5292082059
real_data/time_per_action_experiment_1512674924.txt,7,4491406693
real_data/time_per_action_experiment_1512674924.txt,7,5148334827
real_data/time_per_action_experiment_1512674924.txt,7,4492344241
real_data/time_per_action_experiment_1512674924.txt,7,5179683875
real_data/time_per_action_experiment_1512674924.txt,7,4530630481
real_data/time_per_action_experiment_1512674924.txt,7,5221819519
real_data/time_per_action_experiment_1512674924.txt,7,4570194891
real_data/time_per_action_experiment_1512674924.txt,7,5204531504
real_data/time_per_action_experiment_1512674924.txt,7,4470530259
real_data/time_per_action_experiment_1512674924.txt,7,5252861502
real_data/time_per_action_experiment_1512674924.txt,7,4562970131
real_data/time_per_action_experiment_1512674924.txt,8,6362471263
real_data/time_per_action_experiment_1512674924.txt,8,5013855025
real_data/time_per_action_experiment_1512674924.txt,8,6431194870
real_data/time_per_action_experiment_1512674924.txt,8,4951459933
real_data/time_per_action_experiment_1512674924.txt,8,6349767498
real_data/time_per_action_experiment_1512674924.txt,8,4992665908
real_data/time_per_action_experiment_1512674924.txt,8,6235129697
real_data/time_per_action_experiment_1512674924.txt,8,4996404193
real_data/time_per_action_experiment_1512674924.txt,8,6330787572
real_data/time_per_action_experiment_1512674924.txt,8,4957446536
real_data/time_per_action_experiment_1512674924.txt,8,6190675244
real_data/time_per_action_experiment_1512674924.txt,8,5099532917
real_data/time_per_action_experiment_1512674924.txt,8,6323671421
real_data/time_per_action_experiment_1512674924.txt,8,4890743316
real_data/time_per_action_experiment_1512674924.txt,8,6355515506
real_data/time_per_action_experiment_1512674924.txt,8,5001859619
real_data/time_per_action_experiment_1512674924.txt,9,11308583195
real_data/time_per_action_experiment_1512674924.txt,9,11234036868
real_data/time_per_action_experiment_1512674924.txt,9,11220702738
real_data/time_per_action_experiment_1512674924.txt,9,11164747759
real_data/time_per_action_experiment_1512674924.txt,9,11221338734
real_data/time_per_action_experiment_1512674924.txt,9,11353587136
real_data/time_per_action_experiment_1512674924.txt,9,11307633229
real_data/time_per_action_experiment_1512674924.txt,9,11361126457
real_data/time_per_action_experiment_1512674924.txt,9,11284443206
real_data/time_per_action_experiment_1512674924.txt,10,12358629026
real_data/time_per_action_experiment_1512674924.txt,10,12289156459
real_data/time_per_action_experiment_1512674924.txt,10,12176080471
