filename,num_players,time_in_ns
real_data/time_per_action_experiment_1512675783.txt,7,122690159
real_data/time_per_action_experiment_1512675783.txt,7,123491343
real_data/time_per_action_experiment_1512675783.txt,7,222384971
real_data/time_per_action_experiment_1512675783.txt,7,305620505
real_data/time_per_action_experiment_1512675783.txt,7,423145888
real_data/time_per_action_experiment_1512675783.txt,7,418499538
real_data/time_per_action_experiment_1512675783.txt,7,418103705
real_data/time_per_action_experiment_1512675783.txt,7,321570712
real_data/time_per_action_experiment_1512675783.txt,7,323972173
real_data/time_per_action_experiment_1512675783.txt,7,218323571
real_data/time_per_action_experiment_1512675783.txt,7,217390748
real_data/time_per_action_experiment_1512675783.txt,7,226799560
real_data/time_per_action_experiment_1512675783.txt,7,217638300
real_data/time_per_action_experiment_1512675783.txt,8,519580473
real_data/time_per_action_experiment_1512675783.txt,8,425099130
real_data/time_per_action_experiment_1512675783.txt,8,324490203
real_data/time_per_action_experiment_1512675783.txt,8,427985748
real_data/time_per_action_experiment_1512675783.txt,8,424596436
real_data/time_per_action_experiment_1512675783.txt,8,418649727
real_data/time_per_action_experiment_1512675783.txt,8,639032685
real_data/time_per_action_experiment_1512675783.txt,8,422700998
real_data/time_per_action_experiment_1512675783.txt,8,320267133
real_data/time_per_action_experiment_1512675783.txt,8,424278098
real_data/time_per_action_experiment_1512675783.txt,8,425789601
real_data/time_per_action_experiment_1512675783.txt,8,518042845
real_data/time_per_action_experiment_1512675783.txt,8,523614681
real_data/time_per_action_experiment_1512675783.txt,8,420854730
real_data/time_per_action_experiment_1512675783.txt,8,320366340
real_data/time_per_action_experiment_1512675783.txt,8,422153448
real_data/time_per_action_experiment_1512675783.txt,8,426179994
real_data/time_per_action_experiment_1512675783.txt,8,419174816
real_data/time_per_action_experiment_1512675783.txt,8,624157414
real_data/time_per_action_experiment_1512675783.txt,8,423064939
real_data/time_per_action_experiment_1512675783.txt,8,230246506
real_data/time_per_action_experiment_1512675783.txt,8,421257179
real_data/time_per_action_experiment_1512675783.txt,8,536553005
real_data/time_per_action_experiment_1512675783.txt,8,428806221
real_data/time_per_action_experiment_1512675783.txt,8,625671320
real_data/time_per_action_experiment_1512675783.txt,8,520526956
real_data/time_per_action_experiment_1512675783.txt,8,317410088
real_data/time_per_action_experiment_1512675783.txt,8,523019487
real_data/time_per_action_experiment_1512675783.txt,8,526563402
real_data/time_per_action_experiment_1512675783.txt,8,425150525
real_data/time_per_action_experiment_1512675783.txt,8,622247570
real_data/time_per_action_experiment_1512675783.txt,8,423085762
real_data/time_per_action_experiment_1512675783.txt,8,227266840
real_data/time_per_action_experiment_1512675783.txt,8,421752197
real_data/time_per_action_experiment_1512675783.txt,8,433999900
real_data/time_per_action_experiment_1512675783.txt,8,429105119
real_data/time_per_action_experiment_1512675783.txt,8,525748206
real_data/time_per_action_experiment_1512675783.txt,8,425250626
real_data/time_per_action_experiment_1512675783.txt,8,218570440
real_data/time_per_action_experiment_1512675783.txt,8,421362622
real_data/time_per_action_experiment_1512675783.txt,8,429114567
real_data/time_per_action_experiment_1512675783.txt,8,520129138
real_data/time_per_action_experiment_1512675783.txt,8,627738744
real_data/time_per_action_experiment_1512675783.txt,8,525230667
real_data/time_per_action_experiment_1512675783.txt,8,320511073
real_data/time_per_action_experiment_1512675783.txt,8,423035594
real_data/time_per_action_experiment_1512675783.txt,8,535376262
real_data/time_per_action_experiment_1512675783.txt,8,427304002
real_data/time_per_action_experiment_1512675783.txt,9,422223057
real_data/time_per_action_experiment_1512675783.txt,9,547667586
real_data/time_per_action_experiment_1512675783.txt,9,334877303
real_data/time_per_action_experiment_1512675783.txt,9,446457760
real_data/time_per_action_experiment_1512675783.txt,9,742240739
real_data/time_per_action_experiment_1512675783.txt,9,333255105
real_data/time_per_action_experiment_1512675783.txt,9,532946808
real_data/time_per_action_experiment_1512675783.txt,9,540312158
